expStartTime, subjectID, condition, trial_num, timespent, xcoord, ycoord, current_angle, last_angle, interval_300ms, total_avg_turned, resource_encountered, resource_encountered_here_before, food_eaten, timesteps_left
20165623222324,0003,c,1,0.5708351797260098,109.99028488968293,93.99723123692333,329,329,INTERVAL,105,false,false,0,2388
20165623222324,0003,c,1,0.5873415025159421,110.27572160081672,93.82572355797828,329,329,INTERVAL,105,false,false,0,2388
20165623222324,0003,c,1,0.6039611752809799,110.56115831195052,93.65421587903323,329,329,INTERVAL,105,false,false,0,2388
20165623222324,0003,c,1,0.6206159223779371,110.84659502308432,93.48270820008818,329,329,INTERVAL,105,false,false,0,2387
20165623222324,0003,c,1,0.6367522537396937,111.13203173421812,93.31120052114314,329,329,START,105,false,false,0,2387
20165623222324,0003,c,1,0.6526785668456885,111.41746844535191,93.13969284219809,329,329,INTERVAL,105,false,false,0,2387
20165623222324,0003,c,1,0.6697413738530269,111.70290515648571,92.96818516325304,329,329,INTERVAL,105,false,false,0,2386
20165623222324,0003,c,1,0.6861621494919357,111.98834186761951,92.79667748430799,329,329,INTERVAL,105,false,false,0,2386
20165623222324,0003,c,1,0.7034738987087517,112.27377857875331,92.62516980536294,329,329,INTERVAL,105,false,false,0,2386
20165623222324,0003,c,1,0.7204909379902924,112.5592152898871,92.4536621264179,329,329,INTERVAL,105,false,false,0,2385
20165623222324,0003,c,1,0.7368719342039753,112.8446520010209,92.28215444747285,329,329,INTERVAL,105,false,false,0,2385
20165623222324,0003,c,1,0.7539912023309889,113.1300887121547,92.1106467685278,329,329,INTERVAL,105,false,false,0,2385
20165623222324,0003,c,1,0.7709115733318734,113.4155254232885,91.93913908958275,329,329,INTERVAL,105,false,false,0,2384
20165623222324,0003,c,1,0.7877459694459796,113.7009621344223,91.7676314106377,329,329,INTERVAL,105,false,false,0,2384
20165623222324,0003,c,1,0.8044092712580393,113.9863988455561,91.59612373169266,329,329,INTERVAL,105,false,false,0,2384
20165623222324,0003,c,1,0.8208818029233176,114.2718355566899,91.42461605274761,329,329,INTERVAL,105,false,false,0,2383
20165623222324,0003,c,1,0.8378055958102428,114.55727226782369,91.25310837380256,329,329,INTERVAL,105,false,false,0,2383
20165623222324,0003,c,1,0.8543589695332376,114.84270897895749,91.08160069485751,329,329,INTERVAL,105,false,false,0,2383
20165623222324,0003,c,1,0.871521866707273,115.12814569009129,90.91009301591247,329,329,INTERVAL,105,false,false,0,2382
20165623222324,0003,c,1,0.8879815662998976,115.41358240122509,90.73858533696742,329,329,INTERVAL,105,false,false,0,2382
20165623222324,0003,c,1,0.9054840856634954,115.69901911235888,90.56707765802237,329,329,INTERVAL,105,false,false,0,2382
20165623222324,0003,c,1,0.9210044775378847,115.98445582349268,90.39556997907732,329,329,INTERVAL,105,false,false,0,2381
20165623222324,0003,c,1,0.9371908539829898,116.26989253462648,90.22406230013227,329,329,START,105,false,false,0,2381
20165623222324,0003,c,1,0.9544273217069055,116.55532924576028,90.05255462118723,329,329,INTERVAL,105,false,false,0,2381
20165623222324,0003,c,1,0.9708865935637747,116.84076595689407,89.88104694224218,329,329,INTERVAL,105,false,false,0,2380
20165623222324,0003,c,1,0.9877402377868614,117.12620266802787,89.70953926329713,329,329,INTERVAL,105,false,false,0,2380
20165623222324,0003,c,1,1.0046554759586845,117.26164597017211,89.40532862590214,294,329,INTERVAL,105,false,false,0,2380
20165623222324,0003,c,1,1.021038610851143,117.39708927231635,89.10111798850716,294,329,INTERVAL,105,false,false,0,2379
20165623222324,0003,c,1,1.0379919175051713,117.53253257446059,88.79690735111217,294,329,INTERVAL,105,false,false,0,2379
20165623222324,0003,c,1,1.055331041810315,117.66797587660483,88.49269671371718,294,329,INTERVAL,105,false,false,0,2379
20165623222324,0003,c,1,1.072396415232184,117.80341917874907,88.18848607632219,294,329,INTERVAL,105,false,false,0,2378
20165623222324,0003,c,1,1.0898108210302277,117.9388624808933,87.8842754389272,294,329,INTERVAL,105,false,false,0,2378
20165623222324,0003,c,1,1.1055831492643806,118.07430578303754,87.58006480153222,294,329,INTERVAL,105,false,false,0,2378
20165623222324,0003,c,1,1.1218058832486708,118.20974908518178,87.27585416413723,294,329,INTERVAL,105,false,false,0,2377
20165623222324,0003,c,1,1.1371098408309708,118.34519238732602,86.97164352674224,294,329,INTERVAL,105,false,false,0,2377
20165623222324,0003,c,1,1.1539117290276888,118.28165299186563,86.64476167465416,259,329,INTERVAL,105,false,false,0,2377
20165623222324,0003,c,1,1.1701430177270806,118.21811359640523,86.31787982256608,259,329,INTERVAL,105,false,false,0,2376
20165623222324,0003,c,1,1.1866963914500754,118.15457420094484,85.990997970478,259,329,INTERVAL,105,false,false,0,2376
20165623222324,0003,c,1,1.2032613140384587,118.09103480548444,85.66411611838993,259,329,INTERVAL,105,false,false,0,2376
20165623222324,0003,c,1,1.2196354664800602,118.02749541002404,85.33723426630185,259,329,INTERVAL,105,false,false,0,2375
20165623222324,0003,c,1,1.2360575253262347,117.96395601456365,85.01035241421377,259,329,INTERVAL,105,false,false,0,2375
